month,store_id,product_id,total_units_sold,avg_inventory,turnover_ratio,turnover_group,movement
2022-09,S001,P0175,2501,136.8000,18.2822,1,"Slow Moving"
2022-09,S002,P0116,2379,130.0667,18.2906,1,"Slow Moving"
2022-09,S002,P0070,2187,119.2333,18.3422,1,"Slow Moving"
2022-09,S005,P0171,2592,141.3000,18.3439,1,"Slow Moving"
2022-09,S005,P0126,2780,151.5333,18.3458,1,"Slow Moving"
2022-09,S003,P0171,2812,153.2000,18.3551,1,"Slow Moving"
2022-09,S003,P0166,2856,155.1333,18.4100,1,"Slow Moving"
2022-09,S004,P0046,2594,140.4000,18.4758,1,"Slow Moving"
2022-09,S005,P0017,2823,152.6000,18.4993,1,"Slow Moving"
2022-09,S002,P0187,2715,146.6667,18.5114,1,"Slow Moving"
2022-09,S005,P0085,2462,132.9667,18.5159,1,"Slow Moving"
2022-09,S003,P0125,2658,143.4667,18.5270,1,"Slow Moving"
2022-09,S001,P0031,2195,118.1667,18.5755,1,"Slow Moving"
2022-09,S003,P0067,2951,158.4667,18.6222,1,"Slow Moving"
2022-09,S002,P0017,2550,136.6000,18.6676,1,"Slow Moving"
2022-09,S004,P0079,2607,139.6333,18.6703,1,"Slow Moving"
2022-09,S003,P0178,2641,141.2667,18.6951,1,"Slow Moving"
2022-09,S001,P0094,2737,146.3000,18.7081,1,"Slow Moving"
2022-09,S001,P0085,2505,133.8667,18.7126,1,"Slow Moving"
2022-09,S005,P0133,2776,148.3000,18.7188,1,"Slow Moving"
2022-09,S004,P0070,2676,142.6667,18.7570,1,"Slow Moving"
2022-09,S004,P0085,2358,125.7000,18.7589,1,"Slow Moving"
2022-09,S002,P0046,2603,138.7333,18.7626,1,"Slow Moving"
2022-09,S002,P0166,2352,125.2667,18.7759,1,"Slow Moving"
2022-09,S003,P0183,2420,128.7667,18.7937,1,"Slow Moving"
2022-09,S001,P0153,2691,143.1667,18.7963,1,"Slow Moving"
2022-09,S004,P0129,2762,146.8000,18.8147,1,"Slow Moving"
2022-09,S002,P0153,2646,140.3333,18.8551,1,"Slow Moving"
2022-09,S004,P0031,2396,127.0333,18.8612,1,"Slow Moving"
2022-09,S001,P0057,2852,151.1333,18.8708,1,"Slow Moving"
2022-09,S001,P0070,2642,139.7667,18.9029,1,"Slow Moving"
2022-09,S001,P0046,2751,145.4000,18.9202,1,"Slow Moving"
2022-09,S002,P0171,2547,134.5000,18.9368,1,"Slow Moving"
2022-09,S002,P0083,2631,138.7333,18.9644,1,"Slow Moving"
2022-09,S002,P0175,2700,142.3333,18.9696,1,"Slow Moving"
2022-09,S001,P0183,2797,147.2333,18.9971,1,"Slow Moving"
2022-09,S005,P0096,2909,153.1000,19.0007,1,"Slow Moving"
2022-09,S002,P0016,2667,140.3000,19.0093,1,"Slow Moving"
2022-09,S002,P0125,2794,146.8000,19.0327,1,"Slow Moving"
2022-09,S004,P0149,2830,148.6667,19.0359,1,"Slow Moving"
2022-09,S005,P0069,2920,153.3667,19.0393,1,"Slow Moving"
2022-09,S002,P0031,2845,149.3667,19.0471,2,"Medium Moving"
2022-09,S005,P0159,2785,146.1000,19.0623,2,"Medium Moving"
2022-09,S003,P0094,2421,127.0000,19.0630,2,"Medium Moving"
2022-09,S001,P0125,2689,141.0000,19.0709,2,"Medium Moving"
2022-09,S001,P0126,2716,142.4000,19.0730,2,"Medium Moving"
2022-09,S003,P0061,2604,136.5000,19.0769,2,"Medium Moving"
2022-09,S001,P0079,2713,141.8667,19.1236,2,"Medium Moving"
2022-09,S004,P0061,2528,131.8333,19.1757,2,"Medium Moving"
2022-09,S005,P0125,2605,135.7333,19.1920,2,"Medium Moving"
2022-09,S003,P0175,2426,126.2333,19.2184,2,"Medium Moving"
2022-09,S004,P0166,2916,151.6667,19.2264,2,"Medium Moving"
2022-09,S002,P0159,2556,132.6333,19.2712,2,"Medium Moving"
2022-09,S003,P0070,2588,134.1333,19.2942,2,"Medium Moving"
2022-09,S002,P0183,2801,145.0667,19.3084,2,"Medium Moving"
2022-09,S001,P0166,2871,148.6333,19.3160,2,"Medium Moving"
2022-09,S004,P0126,2801,144.8667,19.3350,2,"Medium Moving"
2022-09,S005,P0061,2636,136.3000,19.3397,2,"Medium Moving"
2022-09,S002,P0094,3060,158.0333,19.3630,2,"Medium Moving"
2022-09,S005,P0175,2719,140.4000,19.3661,2,"Medium Moving"
2022-09,S002,P0133,2830,146.0000,19.3836,2,"Medium Moving"
2022-09,S001,P0178,2865,147.7667,19.3887,2,"Medium Moving"
2022-09,S002,P0067,3039,156.7333,19.3896,2,"Medium Moving"
2022-09,S001,P0066,2874,148.1333,19.4014,2,"Medium Moving"
2022-09,S003,P0068,2419,124.6667,19.4037,2,"Medium Moving"
2022-09,S001,P0061,2674,137.7667,19.4096,2,"Medium Moving"
2022-09,S004,P0069,2963,152.6000,19.4168,2,"Medium Moving"
2022-09,S004,P0175,2776,142.8333,19.4352,2,"Medium Moving"
2022-09,S004,P0187,2783,142.9333,19.4706,2,"Medium Moving"
2022-09,S005,P0116,2713,139.3000,19.4760,2,"Medium Moving"
2022-09,S005,P0083,2630,135.0333,19.4767,2,"Medium Moving"
2022-09,S004,P0096,3093,158.7667,19.4814,2,"Medium Moving"
2022-09,S002,P0061,2515,129.0667,19.4861,2,"Medium Moving"
2022-09,S003,P0083,2860,146.6667,19.5000,2,"Medium Moving"
2022-09,S002,P0066,2817,144.3333,19.5173,2,"Medium Moving"
2022-09,S005,P0070,2770,141.9000,19.5208,2,"Medium Moving"
2022-09,S002,P0068,2903,148.3000,19.5752,2,"Medium Moving"
2022-09,S004,P0153,2728,139.3000,19.5836,2,"Medium Moving"
2022-09,S002,P0096,2843,145.1333,19.5889,2,"Medium Moving"
2022-09,S003,P0085,2930,149.3000,19.6249,2,"Medium Moving"
2022-09,S004,P0133,3252,165.6000,19.6377,2,"Medium Moving"
2022-09,S001,P0016,2718,138.3333,19.6482,2,"Medium Moving"
2022-09,S004,P0094,2841,144.3333,19.6836,2,"Medium Moving"
2022-09,S001,P0083,2540,129.0333,19.6848,2,"Medium Moving"
2022-09,S003,P0031,2510,127.5000,19.6863,2,"Medium Moving"
2022-09,S005,P0046,2780,141.1000,19.7023,2,"Medium Moving"
2022-09,S004,P0171,2880,145.8667,19.7441,2,"Medium Moving"
2022-09,S002,P0178,2903,146.9000,19.7617,2,"Medium Moving"
2022-09,S005,P0031,2973,150.2333,19.7892,2,"Medium Moving"
2022-09,S003,P0159,2535,127.9333,19.8150,2,"Medium Moving"
2022-09,S005,P0079,2967,149.7000,19.8196,2,"Medium Moving"
2022-09,S005,P0057,2664,134.3667,19.8263,3,"Fast Moving"
2022-09,S002,P0149,2714,136.7667,19.8440,3,"Fast Moving"
2022-09,S005,P0094,2852,143.5333,19.8699,3,"Fast Moving"
2022-09,S004,P0125,2799,140.8333,19.8746,3,"Fast Moving"
2022-09,S005,P0067,2962,148.6667,19.9238,3,"Fast Moving"
2022-09,S004,P0067,2922,146.3333,19.9681,3,"Fast Moving"
2022-09,S001,P0187,2850,142.3667,20.0187,3,"Fast Moving"
2022-09,S004,P0066,2697,134.5000,20.0520,3,"Fast Moving"
2022-09,S005,P0166,2739,136.5000,20.0659,3,"Fast Moving"
2022-09,S005,P0129,3006,149.6000,20.0936,3,"Fast Moving"
2022-09,S001,P0069,2788,138.6667,20.1058,3,"Fast Moving"
2022-09,S003,P0126,2598,129.1667,20.1135,3,"Fast Moving"
2022-09,S001,P0068,2583,128.3000,20.1325,3,"Fast Moving"
2022-09,S001,P0116,2966,147.0333,20.1723,3,"Fast Moving"
2022-09,S005,P0016,2646,131.1000,20.1831,3,"Fast Moving"
2022-09,S004,P0116,3230,160.0000,20.1875,3,"Fast Moving"
2022-09,S003,P0066,2965,146.7667,20.2021,3,"Fast Moving"
2022-09,S004,P0178,2899,143.3333,20.2256,3,"Fast Moving"
2022-09,S003,P0046,3246,160.1333,20.2706,3,"Fast Moving"
2022-09,S004,P0159,2700,133.1000,20.2855,3,"Fast Moving"
2022-09,S003,P0096,2891,142.4667,20.2925,3,"Fast Moving"
2022-09,S004,P0068,2881,141.9667,20.2935,3,"Fast Moving"
2022-09,S003,P0016,2754,135.4667,20.3297,3,"Fast Moving"
2022-09,S003,P0069,3015,148.3000,20.3304,3,"Fast Moving"
2022-09,S005,P0149,3137,153.7333,20.4055,3,"Fast Moving"
2022-09,S004,P0017,2850,139.6333,20.4106,3,"Fast Moving"
2022-09,S003,P0129,2704,132.0333,20.4797,3,"Fast Moving"
2022-09,S005,P0183,3025,146.8667,20.5969,3,"Fast Moving"
2022-09,S004,P0083,2919,141.4000,20.6436,3,"Fast Moving"
2022-09,S001,P0017,2869,138.5667,20.7048,3,"Fast Moving"
2022-09,S005,P0178,2878,139.0000,20.7050,3,"Fast Moving"
2022-09,S004,P0016,3154,152.2333,20.7182,3,"Fast Moving"
2022-09,S005,P0066,2841,137.0667,20.7271,3,"Fast Moving"
2022-09,S001,P0171,2828,136.4000,20.7331,3,"Fast Moving"
2022-09,S001,P0067,2914,140.3000,20.7698,3,"Fast Moving"
2022-09,S001,P0159,2752,132.3667,20.7907,3,"Fast Moving"
2022-09,S003,P0079,2737,131.6333,20.7926,3,"Fast Moving"
2022-09,S002,P0079,3009,144.5000,20.8235,3,"Fast Moving"
2022-09,S003,P0149,2996,143.7000,20.8490,3,"Fast Moving"
2022-09,S005,P0153,3092,148.0667,20.8825,3,"Fast Moving"
2022-09,S004,P0057,2657,127.0667,20.9103,3,"Fast Moving"
2022-09,S003,P0187,2680,127.9000,20.9539,3,"Fast Moving"
2022-09,S003,P0017,3189,152.1333,20.9619,3,"Fast Moving"
2022-09,S003,P0153,2884,137.4667,20.9796,3,"Fast Moving"
2022-09,S004,P0183,2610,124.3333,20.9920,3,"Fast Moving"
2022-09,S003,P0057,2877,136.1333,21.1337,3,"Fast Moving"
2022-09,S001,P0129,3032,143.2667,21.1633,3,"Fast Moving"
2022-09,S002,P0129,2959,138.9667,21.2929,3,"Fast Moving"
2022-09,S002,P0085,2699,126.2000,21.3867,3,"Fast Moving"
2022-09,S001,P0096,2771,128.7333,21.5251,3,"Fast Moving"
2022-10,S002,P0031,2351,131.7419,17.8455,1,"Slow Moving"
2022-10,S003,P0068,2216,123.3548,17.9644,1,"Slow Moving"
2022-10,S004,P0070,2740,152.2903,17.9920,1,"Slow Moving"
2022-10,S005,P0069,2463,134.9355,18.2532,1,"Slow Moving"
2022-10,S002,P0070,2561,138.5161,18.4888,1,"Slow Moving"
2022-10,S003,P0175,2649,143.1935,18.4994,1,"Slow Moving"
2022-10,S005,P0149,2603,139.9032,18.6057,1,"Slow Moving"
2022-10,S005,P0070,2562,137.1935,18.6743,1,"Slow Moving"
2022-10,S003,P0126,2749,146.9032,18.7130,1,"Slow Moving"
2022-10,S003,P0070,2480,132.2903,18.7466,1,"Slow Moving"
2022-10,S005,P0153,2664,142.0323,18.7563,1,"Slow Moving"
2022-10,S002,P0085,2478,132.0645,18.7636,1,"Slow Moving"
2022-10,S001,P0149,2725,143.6129,18.9746,1,"Slow Moving"
2022-10,S003,P0187,2842,149.5806,18.9998,1,"Slow Moving"
2022-10,S005,P0068,2500,131.5484,19.0044,1,"Slow Moving"
2022-10,S001,P0068,2742,144.2258,19.0119,1,"Slow Moving"
2022-10,S005,P0166,2779,145.5161,19.0975,1,"Slow Moving"
2022-10,S003,P0061,3071,160.1613,19.1744,1,"Slow Moving"
2022-10,S005,P0067,2932,152.7097,19.1998,1,"Slow Moving"
2022-10,S004,P0171,2657,138.3226,19.2087,1,"Slow Moving"
2022-10,S004,P0153,2701,140.6129,19.2088,1,"Slow Moving"
2022-10,S004,P0031,2468,128.4516,19.2135,1,"Slow Moving"
2022-10,S002,P0159,2404,124.6774,19.2818,1,"Slow Moving"
2022-10,S004,P0067,2511,129.9677,19.3202,1,"Slow Moving"
2022-10,S002,P0129,2853,147.6129,19.3276,1,"Slow Moving"
2022-10,S002,P0079,2576,133.2581,19.3309,1,"Slow Moving"
2022-10,S001,P0070,2599,134.4194,19.3350,1,"Slow Moving"
2022-10,S005,P0057,2744,141.9032,19.3371,1,"Slow Moving"
2022-10,S001,P0171,2749,142.1613,19.3372,1,"Slow Moving"
2022-10,S003,P0017,2889,149.2581,19.3557,1,"Slow Moving"
2022-10,S001,P0096,2515,129.8065,19.3750,1,"Slow Moving"
2022-10,S003,P0057,2821,145.5161,19.3862,1,"Slow Moving"
2022-10,S004,P0133,2723,140.3226,19.4053,1,"Slow Moving"
2022-10,S004,P0085,2895,148.9032,19.4422,1,"Slow Moving"
2022-10,S004,P0016,2816,144.8387,19.4423,1,"Slow Moving"
2022-10,S004,P0046,2555,131.3226,19.4559,1,"Slow Moving"
2022-10,S004,P0129,2565,131.7097,19.4747,1,"Slow Moving"
2022-10,S003,P0031,2735,140.3548,19.4863,1,"Slow Moving"
2022-10,S002,P0133,3151,161.6452,19.4933,1,"Slow Moving"
2022-10,S003,P0159,2868,146.8710,19.5273,1,"Slow Moving"
2022-10,S003,P0125,2925,149.7419,19.5336,1,"Slow Moving"
2022-10,S003,P0046,2728,139.6452,19.5352,1,"Slow Moving"
2022-10,S001,P0129,3035,155.0323,19.5766,1,"Slow Moving"
2022-10,S005,P0175,2556,130.4839,19.5886,1,"Slow Moving"
2022-10,S004,P0066,2975,151.6452,19.6182,1,"Slow Moving"
2022-10,S001,P0183,2537,129.2581,19.6274,1,"Slow Moving"
2022-10,S002,P0016,2627,133.6774,19.6518,1,"Slow Moving"
2022-10,S005,P0129,2978,151.4839,19.6589,1,"Slow Moving"
2022-10,S002,P0116,2937,149.3548,19.6646,1,"Slow Moving"
2022-10,S001,P0166,2861,145.3548,19.6829,1,"Slow Moving"
2022-10,S002,P0067,2766,140.4516,19.6936,2,"Medium Moving"
2022-10,S002,P0061,2717,137.9355,19.6976,2,"Medium Moving"
2022-10,S005,P0016,2809,142.5484,19.7056,2,"Medium Moving"
2022-10,S002,P0149,2714,137.5161,19.7359,2,"Medium Moving"
2022-10,S001,P0061,2632,133.2581,19.7511,2,"Medium Moving"
2022-10,S004,P0116,3103,157.0968,19.7522,2,"Medium Moving"
2022-10,S005,P0183,2637,133.4839,19.7552,2,"Medium Moving"
2022-10,S003,P0153,2724,137.8387,19.7622,2,"Medium Moving"
2022-10,S002,P0126,2942,148.7097,19.7835,2,"Medium Moving"
2022-10,S004,P0068,2717,137.1613,19.8088,2,"Medium Moving"
2022-10,S002,P0178,2717,137.0645,19.8228,2,"Medium Moving"
2022-10,S002,P0187,2998,151.0645,19.8458,2,"Medium Moving"
2022-10,S003,P0166,2612,131.6129,19.8461,2,"Medium Moving"
2022-10,S001,P0094,2945,148.3226,19.8554,2,"Medium Moving"
2022-10,S001,P0159,2809,141.4516,19.8584,2,"Medium Moving"
2022-10,S005,P0133,3048,153.4839,19.8588,2,"Medium Moving"
2022-10,S003,P0129,2942,148.0000,19.8784,2,"Medium Moving"
2022-10,S004,P0069,2876,144.5806,19.8920,2,"Medium Moving"
2022-10,S005,P0171,2710,136.0323,19.9217,2,"Medium Moving"
2022-10,S001,P0066,2650,132.9677,19.9296,2,"Medium Moving"
2022-10,S003,P0149,2831,142.0323,19.9321,2,"Medium Moving"
2022-10,S002,P0066,2854,143.0000,19.9580,2,"Medium Moving"
2022-10,S005,P0066,2890,144.7742,19.9621,2,"Medium Moving"
2022-10,S001,P0079,2938,147.0645,19.9776,2,"Medium Moving"
2022-10,S003,P0171,2912,145.7419,19.9805,2,"Medium Moving"
2022-10,S004,P0149,3097,154.9032,19.9931,2,"Medium Moving"
2022-10,S002,P0175,2733,136.5161,20.0196,2,"Medium Moving"
2022-10,S005,P0046,3130,156.0968,20.0517,2,"Medium Moving"
2022-10,S002,P0017,2744,136.7419,20.0670,2,"Medium Moving"
2022-10,S003,P0016,2892,144.0968,20.0698,2,"Medium Moving"
2022-10,S002,P0183,2756,137.1935,20.0884,2,"Medium Moving"
2022-10,S004,P0166,2782,138.4516,20.0937,2,"Medium Moving"
2022-10,S002,P0096,2827,140.6774,20.0956,2,"Medium Moving"
2022-10,S002,P0057,2705,134.5484,20.1043,2,"Medium Moving"
2022-10,S001,P0125,2983,148.2903,20.1159,2,"Medium Moving"
2022-10,S003,P0116,3032,150.6129,20.1311,2,"Medium Moving"
2022-10,S002,P0068,2820,139.5161,20.2127,2,"Medium Moving"
2022-10,S005,P0061,3109,153.8065,20.2137,2,"Medium Moving"
2022-10,S001,P0133,2666,131.7097,20.2415,2,"Medium Moving"
2022-10,S001,P0187,2650,130.7419,20.2689,2,"Medium Moving"
2022-10,S002,P0171,2630,129.5161,20.3064,2,"Medium Moving"
2022-10,S005,P0031,2799,137.8065,20.3111,2,"Medium Moving"
2022-10,S001,P0126,2718,133.5161,20.3571,2,"Medium Moving"
2022-10,S004,P0187,2748,134.8710,20.3750,2,"Medium Moving"
2022-10,S004,P0183,2779,136.2903,20.3903,2,"Medium Moving"
2022-10,S004,P0079,2979,146.0645,20.3951,2,"Medium Moving"
2022-10,S003,P0133,3055,149.4839,20.4370,2,"Medium Moving"
2022-10,S001,P0178,3059,149.5484,20.4549,2,"Medium Moving"
2022-10,S005,P0178,2818,137.7419,20.4585,2,"Medium Moving"
2022-10,S004,P0083,2723,133.0968,20.4588,2,"Medium Moving"
2022-10,S005,P0085,2680,130.9355,20.4681,3,"Fast Moving"
2022-10,S005,P0083,2756,134.5806,20.4784,3,"Fast Moving"
2022-10,S004,P0178,2633,128.2258,20.5341,3,"Fast Moving"
2022-10,S001,P0031,2857,139.0645,20.5444,3,"Fast Moving"
2022-10,S004,P0175,2643,128.4839,20.5707,3,"Fast Moving"
2022-10,S001,P0069,2718,131.9355,20.6010,3,"Fast Moving"
2022-10,S001,P0083,2821,136.9032,20.6058,3,"Fast Moving"
2022-10,S004,P0125,2923,141.7742,20.6173,3,"Fast Moving"
2022-10,S001,P0116,3044,147.2903,20.6667,3,"Fast Moving"
2022-10,S005,P0187,2814,136.0000,20.6912,3,"Fast Moving"
2022-10,S003,P0069,3022,145.9355,20.7078,3,"Fast Moving"
2022-10,S005,P0094,3026,146.0968,20.7123,3,"Fast Moving"
2022-10,S001,P0085,2930,141.3871,20.7232,3,"Fast Moving"
2022-10,S005,P0125,2755,132.7419,20.7546,3,"Fast Moving"
2022-10,S003,P0066,2723,130.5161,20.8633,3,"Fast Moving"
2022-10,S003,P0067,2894,138.6129,20.8783,3,"Fast Moving"
2022-10,S003,P0085,2826,135.2903,20.8884,3,"Fast Moving"
2022-10,S003,P0183,2978,142.5484,20.8912,3,"Fast Moving"
2022-10,S002,P0094,2744,131.0968,20.9311,3,"Fast Moving"
2022-10,S005,P0159,2741,130.7419,20.9650,3,"Fast Moving"
2022-10,S005,P0079,2794,133.2581,20.9668,3,"Fast Moving"
2022-10,S003,P0083,3072,146.1290,21.0225,3,"Fast Moving"
2022-10,S004,P0126,2804,133.0323,21.0776,3,"Fast Moving"
2022-10,S004,P0094,2999,142.0323,21.1149,3,"Fast Moving"
2022-10,S004,P0159,2578,122.0323,21.1256,3,"Fast Moving"
2022-10,S001,P0016,2848,134.6774,21.1468,3,"Fast Moving"
2022-10,S001,P0153,2941,139.0645,21.1485,3,"Fast Moving"
2022-10,S005,P0116,2748,129.9355,21.1490,3,"Fast Moving"
2022-10,S005,P0096,2925,138.1935,21.1660,3,"Fast Moving"
2022-10,S002,P0069,3390,159.8710,21.2046,3,"Fast Moving"
2022-10,S003,P0079,2725,128.2903,21.2409,3,"Fast Moving"
2022-10,S002,P0083,3097,145.6774,21.2593,3,"Fast Moving"
2022-10,S005,P0126,2943,138.0000,21.3261,3,"Fast Moving"
2022-10,S002,P0046,2986,139.8065,21.3581,3,"Fast Moving"
2022-10,S003,P0094,3063,143.1290,21.4003,3,"Fast Moving"
2022-10,S004,P0061,2741,127.6774,21.4682,3,"Fast Moving"
2022-10,S001,P0057,2989,139.0968,21.4886,3,"Fast Moving"
2022-10,S001,P0067,3098,144.1290,21.4946,3,"Fast Moving"
2022-10,S001,P0046,2943,136.8710,21.5020,3,"Fast Moving"
2022-10,S004,P0017,2993,138.6129,21.5925,3,"Fast Moving"
2022-10,S003,P0096,2804,129.4516,21.6606,3,"Fast Moving"
2022-10,S001,P0175,2971,136.8065,21.7168,3,"Fast Moving"
2022-10,S002,P0166,3005,137.9677,21.7805,3,"Fast Moving"
2022-10,S004,P0096,2947,135.0000,21.8296,3,"Fast Moving"
2022-10,S004,P0057,3186,145.5161,21.8945,3,"Fast Moving"
2022-10,S001,P0017,2998,135.2581,22.1650,3,"Fast Moving"
2022-10,S002,P0125,2842,128.1290,22.1808,3,"Fast Moving"
2022-10,S003,P0178,2807,123.9677,22.6430,3,"Fast Moving"
2022-10,S005,P0017,2976,130.7742,22.7568,3,"Fast Moving"
2022-10,S002,P0153,3090,134.7419,22.9327,3,"Fast Moving"
2022-11,S002,P0070,2550,145.0667,17.5781,1,"Slow Moving"
2022-11,S001,P0096,2453,139.5000,17.5842,1,"Slow Moving"
2022-11,S003,P0031,2528,143.1000,17.6660,1,"Slow Moving"
2022-11,S001,P0070,2414,133.0000,18.1504,1,"Slow Moving"
2022-11,S003,P0129,2561,140.5667,18.2191,1,"Slow Moving"
2022-11,S004,P0031,2611,143.0333,18.2545,1,"Slow Moving"
2022-11,S002,P0017,2617,143.1333,18.2837,1,"Slow Moving"
2022-11,S003,P0070,2534,138.2333,18.3313,1,"Slow Moving"
2022-11,S005,P0116,2700,146.9667,18.3715,1,"Slow Moving"
2022-11,S002,P0171,2666,145.0667,18.3778,1,"Slow Moving"
2022-11,S002,P0175,2481,134.8333,18.4005,1,"Slow Moving"
2022-11,S004,P0159,2575,139.7000,18.4324,1,"Slow Moving"
2022-11,S004,P0070,2648,143.3667,18.4701,1,"Slow Moving"
2022-11,S001,P0094,2541,137.4667,18.4845,1,"Slow Moving"
2022-11,S002,P0083,2482,134.2667,18.4856,1,"Slow Moving"
2022-11,S001,P0068,2514,135.9333,18.4944,1,"Slow Moving"
2022-11,S001,P0166,2606,140.8333,18.5041,1,"Slow Moving"
2022-11,S005,P0171,2758,148.9000,18.5225,1,"Slow Moving"
2022-11,S001,P0183,2542,137.0667,18.5457,1,"Slow Moving"
2022-11,S002,P0129,2946,158.5667,18.5789,1,"Slow Moving"
2022-11,S005,P0096,2574,138.5000,18.5848,1,"Slow Moving"
2022-11,S003,P0175,2486,132.9000,18.7058,1,"Slow Moving"
2022-11,S001,P0085,2631,139.8333,18.8153,1,"Slow Moving"
2022-11,S005,P0017,2693,142.9000,18.8453,1,"Slow Moving"
2022-11,S002,P0096,2847,151.0000,18.8543,1,"Slow Moving"
2022-11,S004,P0129,2546,134.8667,18.8779,1,"Slow Moving"
2022-11,S005,P0159,2578,136.3667,18.9049,1,"Slow Moving"
2022-11,S005,P0149,2861,150.9333,18.9554,1,"Slow Moving"
2022-11,S002,P0094,2743,143.9000,19.0618,1,"Slow Moving"
2022-11,S004,P0067,2699,141.4000,19.0877,1,"Slow Moving"
2022-11,S005,P0079,2668,139.5667,19.1163,1,"Slow Moving"
2022-11,S002,P0183,2608,136.3333,19.1296,1,"Slow Moving"
2022-11,S005,P0031,2745,143.4333,19.1378,1,"Slow Moving"
2022-11,S004,P0171,2649,138.3667,19.1448,1,"Slow Moving"
2022-11,S002,P0153,2855,148.9000,19.1739,1,"Slow Moving"
2022-11,S004,P0175,2556,133.3000,19.1748,1,"Slow Moving"
2022-11,S004,P0149,2705,141.0000,19.1844,1,"Slow Moving"
2022-11,S005,P0129,2637,137.4000,19.1921,1,"Slow Moving"
2022-11,S002,P0068,2868,149.0667,19.2397,1,"Slow Moving"
2022-11,S001,P0079,2423,125.8667,19.2505,1,"Slow Moving"
2022-11,S001,P0083,2957,153.3667,19.2806,1,"Slow Moving"
2022-11,S001,P0149,2868,148.5000,19.3131,1,"Slow Moving"
2022-11,S003,P0068,2768,143.2333,19.3251,1,"Slow Moving"
2022-11,S001,P0129,2524,130.4667,19.3459,1,"Slow Moving"
2022-11,S001,P0067,2650,136.8333,19.3666,1,"Slow Moving"
2022-11,S003,P0096,2703,139.5667,19.3671,1,"Slow Moving"
2022-11,S005,P0068,2503,129.2333,19.3681,1,"Slow Moving"
2022-11,S004,P0068,2600,134.2333,19.3693,1,"Slow Moving"
2022-11,S004,P0183,2830,146.1000,19.3703,1,"Slow Moving"
2022-11,S001,P0159,2548,131.5333,19.3715,1,"Slow Moving"
2022-11,S004,P0094,2712,139.9000,19.3853,2,"Medium Moving"
2022-11,S003,P0166,2473,127.4000,19.4113,2,"Medium Moving"
2022-11,S002,P0159,2391,123.1000,19.4232,2,"Medium Moving"
2022-11,S004,P0085,2882,148.1667,19.4511,2,"Medium Moving"
2022-11,S004,P0153,2861,146.5667,19.5201,2,"Medium Moving"
2022-11,S003,P0017,2751,140.8333,19.5337,2,"Medium Moving"
2022-11,S002,P0067,3028,154.5333,19.5945,2,"Medium Moving"
2022-11,S005,P0094,2758,140.7333,19.5973,2,"Medium Moving"
2022-11,S005,P0153,2885,147.2000,19.5992,2,"Medium Moving"
2022-11,S003,P0171,2724,138.9333,19.6065,2,"Medium Moving"
2022-11,S001,P0153,2845,145.1000,19.6072,2,"Medium Moving"
2022-11,S004,P0079,2769,140.8667,19.6569,2,"Medium Moving"
2022-11,S002,P0149,2578,131.1000,19.6644,2,"Medium Moving"
2022-11,S004,P0017,2697,136.9000,19.7005,2,"Medium Moving"
2022-11,S005,P0085,2770,140.4667,19.7200,2,"Medium Moving"
2022-11,S002,P0085,2525,127.9000,19.7420,2,"Medium Moving"
2022-11,S003,P0183,2639,133.4667,19.7727,2,"Medium Moving"
2022-11,S003,P0085,2560,129.1333,19.8245,2,"Medium Moving"
2022-11,S002,P0166,2813,141.8667,19.8285,2,"Medium Moving"
2022-11,S003,P0153,2963,149.0333,19.8815,2,"Medium Moving"
2022-11,S004,P0083,2502,125.4000,19.9522,2,"Medium Moving"
2022-11,S001,P0116,2791,139.6667,19.9833,2,"Medium Moving"
2022-11,S005,P0067,3076,153.9000,19.9870,2,"Medium Moving"
2022-11,S001,P0171,2618,130.6667,20.0357,2,"Medium Moving"
2022-11,S003,P0067,2928,146.1333,20.0365,2,"Medium Moving"
2022-11,S005,P0183,2760,137.7333,20.0387,2,"Medium Moving"
2022-11,S005,P0175,2731,136.2000,20.0514,2,"Medium Moving"
2022-11,S005,P0070,2959,147.4667,20.0656,2,"Medium Moving"
2022-11,S001,P0175,2814,140.1667,20.0761,2,"Medium Moving"
2022-11,S001,P0031,2534,125.8667,20.1324,2,"Medium Moving"
2022-11,S004,P0166,2862,141.4333,20.2357,2,"Medium Moving"
2022-11,S003,P0116,2879,142.2667,20.2366,2,"Medium Moving"
2022-11,S004,P0116,2471,121.1000,20.4046,2,"Medium Moving"
2022-11,S003,P0083,2870,140.4667,20.4319,2,"Medium Moving"
2022-11,S005,P0061,3858,188.7667,20.4379,2,"Medium Moving"
2022-11,S003,P0159,2719,132.6000,20.5053,2,"Medium Moving"
2022-11,S003,P0094,2760,134.1667,20.5714,2,"Medium Moving"
2022-11,S003,P0079,2974,144.0333,20.6480,2,"Medium Moving"
2022-11,S003,P0126,3824,184.5333,20.7225,2,"Medium Moving"
2022-11,S005,P0125,3856,185.9333,20.7386,2,"Medium Moving"
2022-11,S005,P0126,3873,186.5333,20.7630,2,"Medium Moving"
2022-11,S001,P0187,3869,186.1000,20.7899,2,"Medium Moving"
2022-11,S001,P0017,2884,138.4667,20.8281,2,"Medium Moving"
2022-11,S002,P0079,2410,115.7000,20.8297,2,"Medium Moving"
2022-11,S003,P0125,3939,188.6667,20.8781,2,"Medium Moving"
2022-11,S003,P0149,2812,134.6333,20.8864,2,"Medium Moving"
