date,store_id,product_id,inventory_level,avg_last_30_days,days_of_supply
2023-01-02,S003,P0183,191,84.7000,2.3
2023-01-06,S003,P0183,151,82.6333,1.8
2023-03-08,S003,P0183,288,98.2667,2.9
2023-03-27,S003,P0183,157,92.1333,1.7
2023-08-01,S003,P0183,95,106.1000,0.9
2023-11-07,S003,P0183,113,93.1667,1.2
2023-11-08,S003,P0183,175,93.3000,1.9
2022-01-29,S003,P0187,192,138.3103,1.4
2022-04-26,S003,P0187,160,92.3667,1.7
2022-07-24,S003,P0187,141,88.0000,1.6
2022-08-17,S003,P0187,236,97.0667,2.4
2022-11-23,S003,P0187,184,125.5667,1.5
2023-07-11,S003,P0187,201,100.8333,2.0
2023-09-02,S003,P0187,56,85.8333,0.7
2023-12-08,S003,P0187,156,134.5667,1.2
2022-05-02,S004,P0016,135,87.4333,1.5
2022-10-11,S004,P0016,173,95.8667,1.8
2023-01-29,S004,P0016,227,146.9667,1.5
2023-03-06,S004,P0016,186,120.3333,1.5
2023-03-21,S004,P0016,195,104.3000,1.9
2023-05-21,S004,P0016,166,98.4667,1.7
2023-06-04,S004,P0016,97,90.0333,1.1
2023-06-15,S004,P0016,176,92.2333,1.9
2022-02-26,S004,P0017,120,93.6667,1.3
2023-08-13,S004,P0017,101,95.8333,1.1
2023-11-04,S004,P0017,119,101.9667,1.2
2023-11-15,S004,P0017,68,91.4333,0.7
2023-11-18,S004,P0017,164,92.4000,1.8
2023-12-14,S004,P0017,133,95.0333,1.4
2022-02-18,S004,P0031,204,89.2000,2.3
2022-03-16,S004,P0031,120,88.6333,1.4
2022-04-18,S004,P0031,178,88.4000,2.0
2022-10-25,S004,P0031,84,84.8000,1.0
2023-01-31,S004,P0031,169,84.2667,2.0
2023-02-21,S004,P0031,182,84.9000,2.1
2023-08-30,S004,P0031,172,97.7333,1.8
2023-11-20,S004,P0031,126,83.5000,1.5
2022-02-03,S004,P0046,200,125.1000,1.6
2022-05-25,S004,P0046,134,91.9333,1.5
2022-10-03,S004,P0046,142,87.6667,1.6
2022-12-14,S004,P0046,199,119.4667,1.7
2023-01-01,S004,P0046,184,121.3333,1.5
2023-03-18,S004,P0046,129,104.9333,1.2
2023-03-31,S004,P0046,170,101.2667,1.7
2023-05-29,S004,P0046,204,98.5667,2.1
2023-06-21,S004,P0046,143,99.1000,1.4
2023-08-26,S004,P0046,181,100.4333,1.8
2022-02-04,S004,P0057,118,125.3000,0.9
2022-03-23,S004,P0057,70,107.5000,0.7
2022-04-06,S004,P0057,185,93.5333,2.0
2022-04-25,S004,P0057,162,91.6333,1.8
2022-06-15,S004,P0057,189,100.3000,1.9
2022-06-26,S004,P0057,166,100.5000,1.7
2022-11-10,S004,P0057,233,106.1667,2.2
2023-02-12,S004,P0057,196,136.4000,1.4
2023-04-27,S004,P0057,109,97.7667,1.1
2023-05-14,S004,P0057,109,92.2000,1.2
2023-05-31,S004,P0057,261,92.6333,2.8
2023-06-08,S004,P0057,173,98.2667,1.8
2023-06-13,S004,P0057,205,101.5333,2.0
2022-04-08,S004,P0061,123,80.1667,1.5
2022-05-07,S004,P0061,131,84.9667,1.5
2022-06-03,S004,P0061,168,88.8000,1.9
2022-07-18,S004,P0061,193,96.0000,2.0
2022-11-12,S004,P0061,155,103.1000,1.5
2022-12-17,S004,P0061,165,136.5333,1.2
2023-04-23,S004,P0061,44,95.6667,0.5
2023-07-13,S004,P0061,153,97.7667,1.6
2023-11-07,S004,P0061,201,106.6000,1.9
2023-12-07,S004,P0061,209,120.8333,1.7
2022-01-31,S004,P0066,140,119.7000,1.2
2022-02-02,S004,P0066,126,121.3000,1.0
2022-04-16,S004,P0066,126,97.1333,1.3
2022-06-23,S004,P0066,218,102.0333,2.1
2022-08-10,S004,P0066,124,81.4333,1.5
2022-11-20,S004,P0066,137,118.6333,1.2
2022-11-22,S004,P0066,164,117.9333,1.4
2022-12-14,S004,P0066,169,132.3000,1.3
2022-12-29,S004,P0066,172,134.3333,1.3
2023-04-16,S004,P0066,153,91.4333,1.7
2023-05-31,S004,P0066,208,95.1333,2.2
2023-06-18,S004,P0066,87,97.9667,0.9
2023-09-11,S004,P0066,127,86.9333,1.5
2023-10-11,S004,P0066,101,100.8667,1.0
2023-10-13,S004,P0066,142,102.8667,1.4
2022-02-28,S004,P0067,167,98.8333,1.7
2022-09-12,S004,P0067,26,88.4333,0.3
2022-10-04,S004,P0067,124,91.9333,1.3
2022-10-18,S004,P0067,75,89.5333,0.8
2023-01-04,S004,P0067,168,88.3000,1.9
2023-01-27,S004,P0067,205,86.8000,2.4
2023-01-31,S004,P0067,85,86.3000,1.0
2023-03-20,S004,P0067,136,98.2000,1.4
2023-05-09,S004,P0067,141,90.3000,1.6
2023-12-09,S004,P0067,194,80.0667,2.4
2022-03-14,S004,P0068,100,87.9000,1.1
2022-09-07,S004,P0068,178,90.5333,2.0
2022-10-07,S004,P0068,204,95.1000,2.1
2023-02-03,S004,P0068,148,97.7000,1.5
2023-03-21,S004,P0068,130,89.6000,1.5
2023-03-22,S004,P0068,113,91.8000,1.2
2023-03-25,S004,P0068,154,91.1667,1.7
2023-05-04,S004,P0068,86,86.1667,1.0
2023-08-15,S004,P0068,73,83.3667,0.9
2023-09-17,S004,P0068,46,81.0667,0.6
2023-10-12,S004,P0068,221,79.9667,2.8
2023-10-13,S004,P0068,95,79.6667,1.2
2022-02-27,S004,P0069,159,116.3667,1.4
2022-03-14,S004,P0069,152,94.2667,1.6
2023-02-25,S004,P0069,216,144.3333,1.5
2023-03-15,S004,P0069,172,119.8667,1.4
2023-04-05,S004,P0069,173,103.6667,1.7
2023-05-24,S004,P0069,161,95.5333,1.7
2023-07-03,S004,P0069,103,88.3333,1.2
2023-07-26,S004,P0069,249,90.1333,2.8
2023-07-30,S004,P0069,178,92.0667,1.9
2023-11-27,S004,P0069,145,120.2667,1.2
2022-04-08,S004,P0070,167,77.0667,2.2
2022-04-20,S004,P0070,132,82.7333,1.6
2022-05-09,S004,P0070,93,91.2333,1.0
2022-05-13,S004,P0070,195,92.2333,2.1
2022-05-26,S004,P0070,151,84.6333,1.8
2022-08-30,S004,P0070,94,81.8333,1.1
2023-05-07,S004,P0070,169,85.0000,2.0
2023-08-28,S004,P0070,152,93.3000,1.6
2023-10-15,S004,P0070,111,90.3333,1.2
2022-08-17,S004,P0079,153,88.8333,1.7
2023-02-17,S004,P0079,137,83.1000,1.6
2023-04-10,S004,P0079,197,102.5333,1.9
2023-06-19,S004,P0079,166,99.5333,1.7
2023-06-24,S004,P0079,135,103.8667,1.3
2023-08-20,S004,P0079,172,98.0667,1.8
2023-09-17,S004,P0079,180,100.6000,1.8
2023-10-13,S004,P0079,143,105.2000,1.4
2022-05-24,S004,P0083,197,87.1333,2.3
2022-08-26,S004,P0083,209,92.7000,2.3
2022-09-24,S004,P0083,126,95.1000,1.3
2022-11-26,S004,P0083,136,76.6667,1.8
2023-01-27,S004,P0083,122,96.2667,1.3
2023-03-22,S004,P0083,156,97.2667,1.6
2023-04-23,S004,P0083,116,83.0333,1.4
2023-05-23,S004,P0083,177,99.2667,1.8
2023-06-09,S004,P0083,176,92.3333,1.9
2023-11-04,S004,P0083,127,103.0333,1.2
2022-05-15,S004,P0085,122,92.0333,1.3
2022-06-01,S004,P0085,170,95.3000,1.8
2022-07-14,S004,P0085,42,90.8667,0.5
2022-07-28,S004,P0085,154,93.7667,1.6
2022-08-11,S004,P0085,197,94.2000,2.1
2022-11-16,S004,P0085,135,93.7000,1.4
2022-12-06,S004,P0085,231,94.1333,2.5
2023-02-10,S004,P0085,127,99.2667,1.3
2023-02-12,S004,P0085,78,96.5333,0.8
2023-03-03,S004,P0085,152,80.3667,1.9
2023-05-13,S004,P0085,191,90.3333,2.1
2023-06-22,S004,P0085,197,93.7000,2.1
2023-09-04,S004,P0085,108,99.6000,1.1
2022-02-02,S004,P0094,110,93.9333,1.2
2022-03-15,S004,P0094,147,85.8667,1.7
2022-04-03,S004,P0094,136,82.4333,1.6
2022-04-06,S004,P0094,91,81.5667,1.1
2022-04-20,S004,P0094,87,86.5667,1.0
2022-06-27,S004,P0094,108,127.3667,0.8
2022-07-14,S004,P0094,106,121.1333,0.9
2022-10-03,S004,P0094,146,96.1333,1.5
2022-10-11,S004,P0094,112,96.9667,1.2
2022-12-06,S004,P0094,136,87.4667,1.6
2022-12-26,S004,P0094,131,94.7000,1.4
2023-01-31,S004,P0094,90,93.3000,1.0
2023-03-30,S004,P0094,104,96.0667,1.1
2023-12-09,S004,P0094,109,75.6333,1.4
2023-12-19,S004,P0094,157,76.2000,2.1
2022-02-04,S004,P0096,83,87.2667,1.0
2022-03-19,S004,P0096,114,91.8667,1.2
2022-04-13,S004,P0096,149,90.4000,1.6
2022-09-27,S004,P0096,155,106.8000,1.5
2022-11-20,S004,P0096,124,103.4000,1.2
2022-12-02,S004,P0096,105,99.7333,1.1
2023-01-01,S004,P0096,174,92.6000,1.9
2023-01-07,S004,P0096,52,90.5333,0.6
2023-08-26,S004,P0096,174,87.7333,2.0
2023-09-02,S004,P0096,106,84.8000,1.3
2023-10-12,S004,P0096,107,84.8000,1.3
2022-02-08,S004,P0116,127,89.4333,1.4
2022-04-18,S004,P0116,144,92.5667,1.6
2022-05-04,S004,P0116,59,87.4667,0.7
2022-10-07,S004,P0116,127,107.4000,1.2
2023-02-18,S004,P0116,86,96.5667,0.9
2023-03-14,S004,P0116,46,95.6000,0.5
2023-03-31,S004,P0116,164,97.3333,1.7
2023-04-24,S004,P0116,165,86.3000,1.9
2023-05-04,S004,P0116,177,90.1333,2.0
2023-06-04,S004,P0116,141,92.4667,1.5
2023-07-22,S004,P0116,183,96.6000,1.9
2023-12-23,S004,P0116,184,99.3000,1.9
2022-06-10,S004,P0125,130,95.3000,1.4
2022-06-23,S004,P0125,149,88.8000,1.7
2022-08-02,S004,P0125,198,90.9000,2.2
2022-09-02,S004,P0125,182,97.3000,1.9
2022-09-22,S004,P0125,98,88.4000,1.1
2022-11-23,S004,P0125,162,125.2333,1.3
2023-01-09,S004,P0125,147,121.7000,1.2
2023-03-21,S004,P0125,101,108.9667,0.9
2023-09-20,S004,P0125,157,101.6000,1.5
2023-11-13,S004,P0125,242,111.5667,2.2
2022-09-22,S004,P0126,132,89.7333,1.5
2022-10-15,S004,P0126,128,90.4667,1.4
2022-10-22,S004,P0126,119,91.7000,1.3
2022-10-30,S004,P0126,266,91.6000,2.9
2023-03-30,S004,P0126,155,95.6333,1.6
2023-05-03,S004,P0126,80,95.1333,0.8
2023-06-22,S004,P0126,200,96.1333,2.1
2023-07-03,S004,P0126,151,92.3333,1.6
2023-08-24,S004,P0126,60,89.3333,0.7
2023-09-18,S004,P0126,100,92.4333,1.1
2023-10-02,S004,P0126,142,97.5667,1.5
2023-11-03,S004,P0126,157,88.2667,1.8
2023-11-15,S004,P0126,132,105.9000,1.2
2022-01-30,S004,P0129,56,88.2000,0.6
2022-02-02,S004,P0129,186,91.1000,2.0
2022-02-18,S004,P0129,208,99.8667,2.1
2022-05-06,S004,P0129,87,86.9333,1.0
2022-07-22,S004,P0129,95,84.8667,1.1
2022-11-11,S004,P0129,120,85.0667,1.4
2022-12-01,S004,P0129,176,86.1667,2.0
2023-03-27,S004,P0129,130,84.3667,1.5
2023-04-04,S004,P0129,196,84.5000,2.3
2023-05-14,S004,P0129,187,87.3667,2.1
2023-08-26,S004,P0129,90,86.5667,1.0
2023-09-19,S004,P0129,142,99.3333,1.4
2023-10-06,S004,P0129,184,103.1333,1.8
2023-10-14,S004,P0129,172,102.2333,1.7
2023-11-10,S004,P0129,153,86.5333,1.8
2023-12-09,S004,P0129,76,84.5333,0.9
2023-12-23,S004,P0129,167,87.2333,1.9
2022-05-29,S004,P0133,151,91.1333,1.7
2023-03-28,S004,P0133,64,104.3667,0.6
2023-04-07,S004,P0133,242,96.9667,2.5
2023-06-13,S004,P0133,158,95.9667,1.6
2023-09-20,S004,P0133,143,89.5667,1.6
2023-11-21,S004,P0133,208,122.3333,1.7
2022-06-29,S004,P0149,203,90.9667,2.2
2022-09-03,S004,P0149,134,83.1667,1.6
2022-09-30,S004,P0149,108,94.3333,1.1
2022-11-01,S004,P0149,148,100.9333,1.5
2022-12-28,S004,P0149,167,87.7333,1.9
2023-06-10,S004,P0149,108,97.6000,1.1
2023-08-27,S004,P0149,118,96.3000,1.2
2023-09-29,S004,P0149,221,90.7000,2.4
2023-10-07,S004,P0149,162,91.9333,1.8
2023-11-14,S004,P0149,164,87.1000,1.9
2022-03-01,S004,P0153,118,90.4000,1.3
2022-04-13,S004,P0153,166,92.3667,1.8
2022-04-18,S004,P0153,170,90.0667,1.9
2022-06-21,S004,P0153,182,96.1333,1.9
2023-01-04,S004,P0153,94,90.8667,1.0
2023-01-20,S004,P0153,169,91.7000,1.8
2023-08-12,S004,P0153,88,103.6333,0.8
2023-10-11,S004,P0153,105,96.3333,1.1
2023-11-22,S004,P0153,166,93.4333,1.8
2023-12-22,S004,P0153,214,87.8000,2.4
2023-12-28,S004,P0153,116,85.3333,1.4
2022-03-23,S004,P0159,123,82.8000,1.5
2022-04-27,S004,P0159,129,94.2667,1.4
2022-05-14,S004,P0159,107,92.2000,1.2
2022-08-15,S004,P0159,96,79.0667,1.2
2022-11-26,S004,P0159,148,88.5333,1.7
2023-08-03,S004,P0159,120,82.2333,1.5
2023-09-27,S004,P0159,138,88.1667,1.6
2022-02-01,S004,P0166,114,89.4000,1.3
2022-06-09,S004,P0166,222,115.0000,1.9
2022-09-10,S004,P0166,121,109.7333,1.1
2022-11-12,S004,P0166,44,83.6000,0.5
2022-11-15,S004,P0166,151,84.8333,1.8
2022-12-02,S004,P0166,118,95.0000,1.2
2022-12-06,S004,P0166,195,100.7333,1.9
2023-01-14,S004,P0166,129,93.8000,1.4
2023-02-13,S004,P0166,183,87.8667,2.1
2023-03-22,S004,P0166,230,97.5000,2.4
2023-05-05,S004,P0166,142,107.7667,1.3
2023-05-16,S004,P0166,145,118.4333,1.2
2023-05-19,S004,P0166,222,120.6667,1.8
2023-09-18,S004,P0166,107,95.0333,1.1
2023-11-19,S004,P0166,139,96.8667,1.4
2022-01-28,S004,P0171,224,93.1786,2.4
2022-04-01,S004,P0171,173,94.4667,1.8
2022-04-13,S004,P0171,158,91.2667,1.7
2022-08-05,S004,P0171,82,99.2000,0.8
2022-09-08,S004,P0171,166,89.7667,1.8
2022-10-20,S004,P0171,142,84.4333,1.7
2023-02-24,S004,P0171,165,91.9333,1.8
2023-05-17,S004,P0171,149,90.4667,1.6
2023-07-23,S004,P0171,130,94.1667,1.4
2023-08-26,S004,P0171,118,98.4333,1.2
2023-09-24,S004,P0171,61,90.1000,0.7
2023-11-25,S004,P0171,134,88.2333,1.5
2023-12-18,S004,P0171,148,83.3000,1.8
2022-05-22,S004,P0175,75,88.7333,0.8
2022-07-06,S004,P0175,166,82.4333,2.0
2022-11-06,S004,P0175,56,90.6667,0.6
2022-12-16,S004,P0175,89,91.3667,1.0
2023-03-29,S004,P0175,124,86.1000,1.4
2023-04-01,S004,P0175,183,83.1667,2.2
2023-05-17,S004,P0175,166,86.7667,1.9
2023-06-19,S004,P0175,164,82.9000,2.0
2023-08-05,S004,P0175,120,92.7333,1.3
2023-08-11,S004,P0175,163,95.7667,1.7
2023-08-21,S004,P0175,150,96.4667,1.6
2023-10-26,S004,P0175,129,102.1667,1.3
2022-02-18,S004,P0178,149,123.5000,1.2
2022-04-11,S004,P0178,99,79.9333,1.2
2022-04-23,S004,P0178,53,83.1667,0.6
2022-08-13,S004,P0178,187,92.6000,2.0
2023-02-26,S004,P0178,207,131.4000,1.6
2023-04-07,S004,P0178,169,92.4333,1.8
2023-04-30,S004,P0178,86,94.3333,0.9
2023-10-25,S004,P0178,103,85.1333,1.2
2022-04-08,S004,P0183,168,85.8333,2.0
2022-04-16,S004,P0183,121,86.3333,1.4
2022-05-20,S004,P0183,140,86.5333,1.6
2022-07-21,S004,P0183,52,81.7000,0.6
2022-07-27,S004,P0183,175,87.8667,2.0
2022-08-22,S004,P0183,112,94.6333,1.2
2022-11-27,S004,P0183,131,94.3667,1.4
2023-01-28,S004,P0183,88,86.5000,1.0
2023-05-01,S004,P0183,100,90.3333,1.1
2023-08-18,S004,P0183,131,96.5667,1.4
2023-08-20,S004,P0183,158,95.0667,1.7
2023-09-27,S004,P0183,114,84.7000,1.3
2023-11-25,S004,P0183,178,93.5333,1.9
2023-12-24,S004,P0183,159,77.2000,2.1
2022-09-03,S004,P0187,122,85.9333,1.4
2022-11-08,S004,P0187,271,96.9000,2.8
2023-01-09,S004,P0187,250,129.0333,1.9
2023-08-15,S004,P0187,110,95.5000,1.2
2023-11-20,S004,P0187,205,137.1667,1.5
2023-11-25,S004,P0187,202,142.4000,1.4
2022-02-02,S005,P0016,211,121.6667,1.7
2022-02-07,S005,P0016,157,121.3000,1.3
2022-08-09,S005,P0016,158,89.9000,1.8
2022-08-25,S005,P0016,212,85.9333,2.5
2022-11-27,S005,P0016,186,123.3000,1.5
2023-02-02,S005,P0016,171,112.2000,1.5
2023-07-17,S005,P0016,127,91.7333,1.4
2023-08-27,S005,P0016,130,89.2333,1.5
2022-01-25,S005,P0017,203,106.3600,1.9
2022-07-03,S005,P0017,122,84.9333,1.4
2022-08-03,S005,P0017,102,93.0333,1.1
2022-08-09,S005,P0017,170,91.5000,1.9
2022-10-22,S005,P0017,75,90.3000,0.8
2023-08-05,S005,P0017,151,90.2000,1.7
2023-08-18,S005,P0017,178,90.1000,2.0
2023-11-02,S005,P0017,110,92.6333,1.2
2023-11-11,S005,P0017,248,90.0000,2.8
2023-12-18,S005,P0017,158,96.7667,1.6
2022-02-13,S005,P0031,176,84.1333,2.1
2022-03-13,S005,P0031,177,84.0667,2.1
2022-04-26,S005,P0031,216,89.5667,2.4
2022-11-24,S005,P0031,93,88.5333,1.1
2022-12-10,S005,P0031,109,86.0000,1.3
2023-01-17,S005,P0031,181,81.9667,2.2
2023-01-21,S005,P0031,117,82.8000,1.4
2023-01-25,S005,P0031,195,85.7333,2.3
2023-03-18,S005,P0031,179,90.8000,2.0
2023-08-23,S005,P0031,104,97.8667,1.1
2023-10-04,S005,P0031,128,89.5000,1.4
2023-11-22,S005,P0031,154,89.8667,1.7
2023-11-25,S005,P0031,109,85.9667,1.3
2023-12-04,S005,P0031,151,99.5333,1.5
2023-12-29,S005,P0031,42,82.7333,0.5
2022-03-03,S005,P0046,78,102.4667,0.8
2022-07-12,S005,P0046,127,99.1000,1.3
2022-09-11,S005,P0046,82,93.7000,0.9
2022-10-06,S005,P0046,140,96.4000,1.5
2022-11-17,S005,P0046,173,131.7667,1.3
2022-12-07,S005,P0046,193,135.5333,1.4
2023-01-28,S005,P0046,244,145.6000,1.7
2023-10-22,S005,P0046,126,93.6667,1.3
2022-01-27,S005,P0057,164,119.0370,1.4
2022-02-15,S005,P0057,230,121.2333,1.9
2022-03-05,S005,P0057,67,129.8667,0.5
2022-04-01,S005,P0057,131,102.2667,1.3
2023-02-20,S005,P0057,121,133.4000,0.9
2023-04-02,S005,P0057,111,92.2667,1.2
2023-06-06,S005,P0057,162,109.9333,1.5
2023-08-09,S005,P0057,195,87.3000,2.2
2023-12-29,S005,P0057,142,125.6333,1.1
2022-02-01,S005,P0061,178,137.5333,1.3
2022-02-07,S005,P0061,205,136.2667,1.5
2022-03-26,S005,P0061,177,105.1667,1.7
2022-08-01,S005,P0061,134,96.6667,1.4
2022-12-20,S005,P0061,259,121.5667,2.1
2023-01-27,S005,P0061,192,126.9333,1.5
2023-01-31,S005,P0061,268,135.0000,2.0
2023-06-30,S005,P0061,188,92.8667,2.0
2023-07-12,S005,P0061,216,103.0000,2.1
2023-10-21,S005,P0061,125,96.0667,1.3
2022-06-16,S005,P0066,170,83.3000,2.0
2022-07-24,S005,P0066,122,82.1333,1.5
2022-09-04,S005,P0066,117,99.3000,1.2
2022-09-05,S005,P0066,118,97.8333,1.2
2022-11-30,S005,P0066,50,125.0667,0.4
2023-01-22,S005,P0066,214,140.7000,1.5
2023-02-09,S005,P0066,183,128.8333,1.4
2023-04-01,S005,P0066,183,89.4667,2.0
2023-04-12,S005,P0066,146,92.1667,1.6
2023-04-22,S005,P0066,113,89.4667,1.3
2023-07-18,S005,P0066,137,95.9333,1.4
2023-09-13,S005,P0066,166,95.5000,1.7
2023-09-22,S005,P0066,278,96.3667,2.9
2022-02-09,S005,P0067,139,90.0000,1.5
2022-03-07,S005,P0067,168,100.3333,1.7
2022-06-09,S005,P0067,142,93.5000,1.5
2022-09-02,S005,P0067,94,87.7667,1.1
2022-12-01,S005,P0067,98,102.6000,1.0
2023-03-19,S005,P0067,178,93.4000,1.9
2023-05-12,S005,P0067,134,91.8000,1.5
2023-07-23,S005,P0067,206,90.8000,2.3
2023-08-20,S005,P0067,126,104.1333,1.2
2023-09-09,S005,P0067,123,93.5000,1.3
2023-09-20,S005,P0067,97,86.3000,1.1
2023-10-20,S005,P0067,115,95.7667,1.2
2023-11-29,S005,P0067,172,90.7667,1.9
2022-05-07,S005,P0068,99,72.5667,1.4
2022-09-23,S005,P0068,32,86.9667,0.4
2023-02-06,S005,P0068,174,93.5333,1.9
2023-06-16,S005,P0068,201,97.7333,2.1
2023-08-13,S005,P0068,120,92.0000,1.3
2023-09-03,S005,P0068,139,94.0333,1.5
2023-09-22,S005,P0068,118,83.4333,1.4
2023-09-23,S005,P0068,136,84.1000,1.6
2023-10-25,S005,P0068,89,86.7000,1.0
2023-12-06,S005,P0068,105,85.0000,1.2
2022-06-01,S005,P0069,90,97.4000,0.9
2022-07-19,S005,P0069,85,84.7333,1.0
2022-07-20,S005,P0069,146,85.9000,1.7
2022-09-28,S005,P0069,130,96.3333,1.3
2023-01-10,S005,P0069,196,142.9333,1.4
2023-02-01,S005,P0069,219,140.2667,1.6
2023-02-07,S005,P0069,211,144.8000,1.5
2023-03-11,S005,P0069,40,111.2667,0.4
2023-06-18,S005,P0069,74,95.4000,0.8
2023-07-16,S005,P0069,109,89.3333,1.2
2023-08-07,S005,P0069,122,98.8000,1.2
2023-12-05,S005,P0069,202,130.8667,1.5
2022-01-31,S005,P0070,54,80.3000,0.7
2022-04-28,S005,P0070,127,82.1667,1.5
2022-05-06,S005,P0070,165,83.5333,2.0
2022-07-10,S005,P0070,224,92.6333,2.4
2022-08-21,S005,P0070,161,94.1333,1.7
2023-01-11,S005,P0070,253,92.1000,2.7
2023-02-28,S005,P0070,175,91.2667,1.9
2023-04-10,S005,P0070,184,91.5000,2.0
2023-08-19,S005,P0070,95,88.5000,1.1
2023-09-13,S005,P0070,218,86.1667,2.5
2023-10-01,S005,P0070,134,97.8333,1.4
2023-10-25,S005,P0070,176,95.4333,1.8
2023-12-14,S005,P0070,197,77.5333,2.5
2022-02-01,S005,P0079,163,87.7667,1.9
2022-02-20,S005,P0079,197,88.6333,2.2
2022-07-16,S005,P0079,189,93.7333,2.0
2022-08-25,S005,P0079,112,84.1667,1.3
2022-09-04,S005,P0079,152,93.7333,1.6
2022-10-05,S005,P0079,121,99.5667,1.2
2022-11-17,S005,P0079,181,93.6667,1.9
2022-11-26,S005,P0079,173,88.1000,2.0
2022-12-06,S005,P0079,196,86.1333,2.3
2022-12-31,S005,P0079,106,90.6667,1.2
2023-03-01,S005,P0079,197,86.7000,2.3
2023-05-28,S005,P0079,92,102.6667,0.9
2023-07-22,S005,P0079,252,102.6333,2.5
2023-09-03,S005,P0079,138,92.1000,1.5
2023-10-30,S005,P0079,154,89.8333,1.7
2023-12-22,S005,P0079,197,97.7333,2.0
2023-12-25,S005,P0079,103,99.3000,1.0
2022-03-05,S005,P0083,70,97.9000,0.7
2022-06-01,S005,P0083,156,86.5000,1.8
2022-08-29,S005,P0083,153,81.2667,1.9
2022-11-29,S005,P0083,139,89.6000,1.6
2023-01-18,S005,P0083,95,89.5333,1.1
2023-02-17,S005,P0083,102,97.1667,1.0
2023-03-01,S005,P0083,248,88.2333,2.8
2023-05-18,S005,P0083,159,95.7667,1.7
2023-05-28,S005,P0083,136,91.9000,1.5
2023-06-29,S005,P0083,125,100.4333,1.2
2023-07-27,S005,P0083,226,95.6333,2.4
2023-10-21,S005,P0083,223,93.5667,2.4
2022-02-13,S005,P0085,99,92.9000,1.1
2022-02-25,S005,P0085,135,94.4667,1.4
2022-04-26,S005,P0085,73,85.6000,0.9
2022-05-04,S005,P0085,72,76.4000,0.9
2022-05-17,S005,P0085,124,77.1000,1.6
2022-06-12,S005,P0085,146,93.0333,1.6
2022-11-24,S005,P0085,153,92.7000,1.7
2022-12-14,S005,P0085,79,84.5667,0.9
2022-12-15,S005,P0085,98,84.1667,1.2
2023-01-04,S005,P0085,262,84.3667,3.1
2023-02-23,S005,P0085,181,75.5667,2.4
2023-03-07,S005,P0085,113,93.3333,1.2
2023-04-13,S005,P0085,121,89.1667,1.4
2023-06-27,S005,P0085,70,95.1333,0.7
2023-08-21,S005,P0085,128,83.2667,1.5
2023-10-15,S005,P0085,140,92.4667,1.5
2023-12-18,S005,P0085,134,96.5333,1.4
2022-01-30,S005,P0094,265,102.3667,2.6
2022-04-03,S005,P0094,139,94.8333,1.5
2022-05-06,S005,P0094,195,100.8000,1.9
2022-07-01,S005,P0094,204,115.3667,1.8
2022-07-24,S005,P0094,58,112.1333,0.5
2022-11-27,S005,P0094,149,93.7333,1.6
2023-01-16,S005,P0094,163,88.8000,1.8
2023-03-31,S005,P0094,104,103.2333,1.0
2023-04-24,S005,P0094,174,86.4333,2.0
2023-07-27,S005,P0094,217,115.8000,1.9
2023-09-02,S005,P0094,186,98.1333,1.9
2023-09-04,S005,P0094,119,98.2000,1.2
2023-10-15,S005,P0094,110,96.4333,1.1
2022-04-06,S005,P0096,172,92.2000,1.9
2022-05-27,S005,P0096,146,77.4667,1.9
2022-06-02,S005,P0096,111,83.2000,1.3
2022-10-30,S005,P0096,150,93.8000,1.6
2022-11-27,S005,P0096,122,87.9000,1.4
2022-12-23,S005,P0096,101,95.5000,1.1
2023-08-22,S005,P0096,166,104.0667,1.6
2023-10-19,S005,P0096,127,91.2667,1.4
2023-11-27,S005,P0096,88,92.5667,1.0
2023-12-10,S005,P0096,125,87.2000,1.4
2022-02-14,S005,P0116,67,98.5333,0.7
2022-03-02,S005,P0116,58,91.6000,0.6
2022-03-08,S005,P0116,109,88.9000,1.2
2022-03-30,S005,P0116,115,83.7333,1.4
2022-03-31,S005,P0116,211,83.3333,2.5
2022-04-25,S005,P0116,159,89.4667,1.8
2022-05-12,S005,P0116,133,94.7667,1.4
2022-05-23,S005,P0116,194,87.7333,2.2
2022-06-28,S005,P0116,97,94.5667,1.0
2022-07-07,S005,P0116,88,88.1667,1.0
2022-08-31,S005,P0116,123,103.1333,1.2
2022-11-12,S005,P0116,224,89.8333,2.5
2022-11-26,S005,P0116,123,85.6000,1.4
2023-09-03,S005,P0116,89,92.5000,1.0
2023-10-04,S005,P0116,97,91.2667,1.1
2022-02-04,S005,P0125,204,134.7333,1.5
2022-07-23,S005,P0125,180,84.3667,2.1
2022-08-13,S005,P0125,154,101.4333,1.5
2022-08-20,S005,P0125,233,103.8667,2.2
2022-12-08,S005,P0125,292,127.8333,2.3
2022-12-13,S005,P0125,152,122.2667,1.2
2023-03-15,S005,P0125,224,110.2000,2.0
2022-02-15,S005,P0126,112,131.7000,0.9
2022-02-20,S005,P0126,131,122.5333,1.1
2022-04-12,S005,P0126,145,89.6667,1.6
2022-04-15,S005,P0126,116,87.3667,1.3
2022-06-01,S005,P0126,113,96.4667,1.2
2022-06-30,S005,P0126,103,87.5000,1.2
2022-07-31,S005,P0126,134,88.6667,1.5
2022-09-23,S005,P0126,263,92.0333,2.9
2022-09-26,S005,P0126,96,91.0667,1.1
