date,store_id,product_id,inventory_level,units_sold,units_ordered
8/14/2022,S004,P0085,97,31,27
8/14/2022,S004,P0094,138,114,122
8/14/2022,S004,P0096,164,86,88
8/14/2022,S004,P0116,163,89,93
8/14/2022,S004,P0125,206,134,117
8/14/2022,S004,P0126,174,125,118
8/14/2022,S004,P0129,176,67,78
8/14/2022,S004,P0133,210,141,158
8/14/2022,S004,P0149,202,119,121
8/14/2022,S004,P0153,78,92,76
8/14/2022,S004,P0159,102,64,74
8/14/2022,S004,P0166,105,73,81
8/14/2022,S004,P0171,136,51,57
8/14/2022,S004,P0175,142,101,106
8/14/2022,S004,P0178,66,47,52
8/14/2022,S004,P0183,174,157,146
8/14/2022,S004,P0187,73,35,28
8/14/2022,S005,P0016,216,128,136
8/14/2022,S005,P0017,97,81,73
8/14/2022,S005,P0031,165,104,115
8/14/2022,S005,P0046,91,78,74
8/14/2022,S005,P0057,170,97,114
8/14/2022,S005,P0061,74,56,46
8/14/2022,S005,P0066,101,109,93
8/14/2022,S005,P0067,147,57,62
8/14/2022,S005,P0068,107,57,57
8/14/2022,S005,P0069,100,79,82
8/14/2022,S005,P0070,161,109,88
8/14/2022,S005,P0079,139,125,124
8/14/2022,S005,P0083,74,67,71
8/14/2022,S005,P0085,63,40,37
8/14/2022,S005,P0094,219,170,147
8/14/2022,S005,P0096,149,119,135
8/14/2022,S005,P0116,139,126,132
8/14/2022,S005,P0125,152,109,129
8/14/2022,S005,P0126,162,114,114
8/14/2022,S005,P0129,124,85,99
8/14/2022,S005,P0133,188,134,118
8/14/2022,S005,P0149,99,68,61
8/14/2022,S005,P0153,191,115,135
8/14/2022,S005,P0159,162,64,65
8/14/2022,S005,P0166,179,126,126
8/14/2022,S005,P0171,175,134,107
8/14/2022,S005,P0175,221,120,133
8/14/2022,S005,P0178,162,100,86
8/14/2022,S005,P0183,91,58,57
8/14/2022,S005,P0187,181,108,100
8/15/2022,S001,P0016,68,56,48
8/15/2022,S001,P0017,176,95,85
8/15/2022,S001,P0031,100,39,35
8/15/2022,S001,P0046,120,105,100
8/15/2022,S001,P0057,163,126,128
8/15/2022,S001,P0061,190,114,92
8/15/2022,S001,P0066,141,56,56
8/15/2022,S001,P0067,169,101,94
8/15/2022,S001,P0068,207,158,157
8/15/2022,S001,P0069,195,187,193
8/15/2022,S001,P0070,111,116,98
8/15/2022,S001,P0079,167,97,78
8/15/2022,S001,P0083,163,152,134
8/15/2022,S001,P0085,120,89,86
8/15/2022,S001,P0094,147,85,93
8/15/2022,S001,P0096,186,130,117
8/15/2022,S001,P0116,132,99,109
8/15/2022,S001,P0125,189,92,103
8/15/2022,S001,P0126,149,73,64
8/15/2022,S001,P0129,128,87,70
8/15/2022,S001,P0133,190,99,91
8/15/2022,S001,P0149,130,54,50
8/15/2022,S001,P0153,155,101,119
8/15/2022,S001,P0159,100,88,93
8/15/2022,S001,P0166,51,43,42
8/15/2022,S001,P0171,124,97,113
8/15/2022,S001,P0175,135,124,117
8/15/2022,S001,P0178,136,104,109
8/15/2022,S001,P0183,118,95,94
8/15/2022,S001,P0187,117,59,53
8/15/2022,S002,P0016,80,53,62
8/15/2022,S002,P0017,225,117,132
8/15/2022,S002,P0031,256,175,187
8/15/2022,S002,P0046,113,80,68
8/15/2022,S002,P0057,156,96,86
8/15/2022,S002,P0061,186,165,143
8/15/2022,S002,P0066,92,80,66
8/15/2022,S002,P0067,106,27,24
8/15/2022,S002,P0068,90,40,45
8/15/2022,S002,P0069,80,63,63
8/15/2022,S002,P0070,141,73,79
8/15/2022,S002,P0079,177,139,158
8/15/2022,S002,P0083,261,165,169
8/15/2022,S002,P0085,131,70,76
8/15/2022,S002,P0094,103,88,95
8/15/2022,S002,P0096,131,85,70
8/15/2022,S002,P0116,86,44,45
8/15/2022,S002,P0125,196,112,110
8/15/2022,S002,P0126,181,95,111
8/15/2022,S002,P0129,65,17,20
8/15/2022,S002,P0133,57,57,57
8/15/2022,S002,P0149,66,48,39
8/15/2022,S002,P0153,121,140,121
8/15/2022,S002,P0159,130,85,91
8/15/2022,S002,P0166,136,111,98
8/15/2022,S002,P0171,201,96,110
8/15/2022,S002,P0175,135,117,100
8/15/2022,S002,P0178,90,113,90
8/15/2022,S002,P0183,179,110,119
8/15/2022,S002,P0187,151,83,68
8/15/2022,S003,P0016,120,101,109
8/15/2022,S003,P0017,104,77,91
8/15/2022,S003,P0031,98,54,61
8/15/2022,S003,P0046,93,69,68
8/15/2022,S003,P0057,246,144,158
8/15/2022,S003,P0061,188,122,108
8/15/2022,S003,P0066,102,73,80
8/15/2022,S003,P0067,96,96,82
8/15/2022,S003,P0068,168,101,100
8/15/2022,S003,P0069,111,101,95
8/15/2022,S003,P0070,118,40,34
8/15/2022,S003,P0079,208,119,111
8/15/2022,S003,P0083,143,136,126
8/15/2022,S003,P0085,126,86,78
8/15/2022,S003,P0094,177,98,87
8/15/2022,S003,P0096,168,131,156
8/15/2022,S003,P0116,169,99,105
8/15/2022,S003,P0125,80,38,38
8/15/2022,S003,P0126,150,117,101
8/15/2022,S003,P0129,151,103,88
8/15/2022,S003,P0133,119,88,92
8/15/2022,S003,P0149,77,75,60
8/15/2022,S003,P0153,99,87,70
8/15/2022,S003,P0159,193,118,134
8/15/2022,S003,P0166,178,98,97
8/15/2022,S003,P0171,174,113,112
8/15/2022,S003,P0175,155,74,63
8/15/2022,S003,P0178,83,81,78
8/15/2022,S003,P0183,113,49,49
8/15/2022,S003,P0187,227,141,129
8/15/2022,S004,P0016,141,114,127
8/15/2022,S004,P0017,91,36,39
8/15/2022,S004,P0031,211,104,121
8/15/2022,S004,P0046,158,69,81
8/15/2022,S004,P0057,132,45,41
8/15/2022,S004,P0061,201,140,152
8/15/2022,S004,P0066,67,58,47
8/15/2022,S004,P0067,166,94,79
8/15/2022,S004,P0068,135,54,51
8/15/2022,S004,P0069,106,76,68
8/15/2022,S004,P0070,53,38,40
8/15/2022,S004,P0079,130,100,96
8/15/2022,S004,P0083,113,36,33
8/15/2022,S004,P0085,167,83,87
8/15/2022,S004,P0094,114,101,83
8/15/2022,S004,P0096,233,140,163
8/15/2022,S004,P0116,121,66,64
8/15/2022,S004,P0125,79,64,72
8/15/2022,S004,P0126,159,108,125
8/15/2022,S004,P0129,208,126,133
8/15/2022,S004,P0133,104,98,102
8/15/2022,S004,P0149,141,133,134
8/15/2022,S004,P0153,179,107,114
8/15/2022,S004,P0159,96,71,78
8/15/2022,S004,P0166,126,101,102
8/15/2022,S004,P0171,135,66,61
8/15/2022,S004,P0175,96,27,31
8/15/2022,S004,P0178,146,54,61
8/15/2022,S004,P0183,113,107,108
8/15/2022,S004,P0187,206,106,109
8/15/2022,S005,P0016,152,78,81
8/15/2022,S005,P0017,178,102,109
8/15/2022,S005,P0031,149,70,64
8/15/2022,S005,P0046,201,142,169
8/15/2022,S005,P0057,199,177,159
8/15/2022,S005,P0061,148,119,124
8/15/2022,S005,P0066,145,85,69
8/15/2022,S005,P0067,170,107,101
8/15/2022,S005,P0068,106,85,77
8/15/2022,S005,P0069,110,44,51
8/15/2022,S005,P0070,126,85,75
8/15/2022,S005,P0079,113,93,78
8/15/2022,S005,P0083,168,70,80
8/15/2022,S005,P0085,132,62,58
8/15/2022,S005,P0094,173,110,95
8/15/2022,S005,P0096,169,94,81
8/15/2022,S005,P0116,213,112,114
8/15/2022,S005,P0125,193,127,121
8/15/2022,S005,P0126,138,71,75
8/15/2022,S005,P0129,150,110,89
8/15/2022,S005,P0133,97,82,68
8/15/2022,S005,P0149,101,66,71
8/15/2022,S005,P0153,60,50,57
8/15/2022,S005,P0159,185,100,96
8/15/2022,S005,P0166,121,83,86
8/15/2022,S005,P0171,149,65,77
8/15/2022,S005,P0175,265,181,182
8/15/2022,S005,P0178,70,52,53
8/15/2022,S005,P0183,230,144,145
8/15/2022,S005,P0187,85,67,65
8/16/2022,S001,P0016,280,170,185
8/16/2022,S001,P0017,48,39,31
8/16/2022,S001,P0031,109,56,59
8/16/2022,S001,P0046,136,89,86
8/16/2022,S001,P0057,67,62,50
8/16/2022,S001,P0061,136,80,74
8/16/2022,S001,P0066,90,83,77
8/16/2022,S001,P0067,117,51,54
8/16/2022,S001,P0068,61,22,24
8/16/2022,S001,P0069,97,62,68
8/16/2022,S001,P0070,114,64,59
8/16/2022,S001,P0079,164,88,77
8/16/2022,S001,P0083,168,104,85
8/16/2022,S001,P0085,143,68,66
8/16/2022,S001,P0094,147,71,58
8/16/2022,S001,P0096,241,139,162
8/16/2022,S001,P0116,117,66,68
8/16/2022,S001,P0125,148,49,52
8/16/2022,S001,P0126,128,118,121
8/16/2022,S001,P0129,264,173,183
8/16/2022,S001,P0133,147,119,128
8/16/2022,S001,P0149,151,82,81
8/16/2022,S001,P0153,171,113,118
8/16/2022,S001,P0159,155,65,56
8/16/2022,S001,P0166,226,134,138
8/16/2022,S001,P0171,159,99,79
8/16/2022,S001,P0175,80,66,73
8/16/2022,S001,P0178,140,113,97
8/16/2022,S001,P0183,135,80,77
8/16/2022,S001,P0187,120,95,111
8/16/2022,S002,P0016,126,40,45
8/16/2022,S002,P0017,176,81,89
8/16/2022,S002,P0031,121,106,94
8/16/2022,S002,P0046,143,74,63
8/16/2022,S002,P0057,56,40,45
8/16/2022,S002,P0061,106,62,60
8/16/2022,S002,P0066,48,54,47
8/16/2022,S002,P0067,145,113,90
8/16/2022,S002,P0068,97,56,48
8/16/2022,S002,P0069,152,86,75
8/16/2022,S002,P0070,51,39,43
8/16/2022,S002,P0079,66,42,42
8/16/2022,S002,P0083,185,92,99
8/16/2022,S002,P0085,148,95,89
8/16/2022,S002,P0094,163,76,73
8/16/2022,S002,P0096,120,88,101
8/16/2022,S002,P0116,189,116,135
8/16/2022,S002,P0125,130,103,99
8/16/2022,S002,P0126,68,58,64
8/16/2022,S002,P0129,114,119,113
8/16/2022,S002,P0133,85,61,62
8/16/2022,S002,P0149,119,19,22
8/16/2022,S002,P0153,112,85,85
8/16/2022,S002,P0159,162,127,120
8/16/2022,S002,P0166,151,57,61
8/16/2022,S002,P0171,154,120,131
8/16/2022,S002,P0175,110,57,59
8/16/2022,S002,P0178,80,74,60
8/16/2022,S002,P0183,102,105,94
8/16/2022,S002,P0187,50,18,20
8/16/2022,S003,P0016,114,118,113
8/16/2022,S003,P0017,90,50,59
8/16/2022,S003,P0031,163,90,75
8/16/2022,S003,P0046,115,68,56
8/16/2022,S003,P0057,194,125,102
8/16/2022,S003,P0061,77,82,71
8/16/2022,S003,P0066,118,67,53
8/16/2022,S003,P0067,100,40,42
8/16/2022,S003,P0068,68,40,35
8/16/2022,S003,P0069,228,128,133
8/16/2022,S003,P0070,89,72,71
8/16/2022,S003,P0079,103,98,82
8/16/2022,S003,P0083,173,76,82
8/16/2022,S003,P0085,106,90,100
8/16/2022,S003,P0094,154,91,94
8/16/2022,S003,P0096,100,58,60
8/16/2022,S003,P0116,225,144,141
8/16/2022,S003,P0125,94,48,53
8/16/2022,S003,P0126,99,98,93
8/16/2022,S003,P0129,193,102,106
8/16/2022,S003,P0133,127,92,93
8/16/2022,S003,P0149,172,85,73
8/16/2022,S003,P0153,145,89,87
8/16/2022,S003,P0159,204,110,127
8/16/2022,S003,P0166,139,92,90
8/16/2022,S003,P0171,160,72,70
8/16/2022,S003,P0175,272,165,177
8/16/2022,S003,P0178,165,122,135
8/16/2022,S003,P0183,141,68,55
8/16/2022,S003,P0187,128,88,91
8/16/2022,S004,P0016,190,134,160
8/16/2022,S004,P0017,138,119,114
8/16/2022,S004,P0031,182,94,93
8/16/2022,S004,P0046,106,76,89
8/16/2022,S004,P0057,158,95,94
8/16/2022,S004,P0061,130,121,102
8/16/2022,S004,P0066,120,81,91
8/16/2022,S004,P0067,162,85,89
8/16/2022,S004,P0068,128,95,88
8/16/2022,S004,P0069,104,71,81
8/16/2022,S004,P0070,163,94,77
8/16/2022,S004,P0079,100,90,86
8/16/2022,S004,P0083,142,95,82
8/16/2022,S004,P0085,150,74,72
8/16/2022,S004,P0094,119,118,119
8/16/2022,S004,P0096,187,108,118
8/16/2022,S004,P0116,209,103,111
8/16/2022,S004,P0125,150,94,79
8/16/2022,S004,P0126,203,142,160
8/16/2022,S004,P0129,109,83,92
8/16/2022,S004,P0133,118,73,75
8/16/2022,S004,P0149,172,81,76
8/16/2022,S004,P0153,121,50,42
8/16/2022,S004,P0159,92,100,91
8/16/2022,S004,P0166,55,63,51
8/16/2022,S004,P0171,129,78,68
8/16/2022,S004,P0175,167,85,81
8/16/2022,S004,P0178,94,67,66
8/16/2022,S004,P0183,198,132,112
8/16/2022,S004,P0187,150,63,61
8/16/2022,S005,P0016,162,89,89
8/16/2022,S005,P0017,113,98,87
8/16/2022,S005,P0031,170,98,98
8/16/2022,S005,P0046,188,133,150
8/16/2022,S005,P0057,165,90,99
8/16/2022,S005,P0061,140,70,81
8/16/2022,S005,P0066,134,103,117
8/16/2022,S005,P0067,179,119,138
8/16/2022,S005,P0068,108,51,51
8/16/2022,S005,P0069,120,84,82
8/16/2022,S005,P0070,53,41,39
8/16/2022,S005,P0079,113,38,30
8/16/2022,S005,P0083,180,103,122
8/16/2022,S005,P0085,98,60,71
8/16/2022,S005,P0094,123,73,68
8/16/2022,S005,P0096,158,95,86
8/16/2022,S005,P0116,118,124,118
8/16/2022,S005,P0125,106,96,103
8/16/2022,S005,P0126,141,133,118
8/16/2022,S005,P0129,246,194,232
8/16/2022,S005,P0133,131,76,81
8/16/2022,S005,P0149,166,88,84
8/16/2022,S005,P0153,156,69,63
8/16/2022,S005,P0159,49,35,36
8/16/2022,S005,P0166,223,134,151
8/16/2022,S005,P0171,131,49,53
8/16/2022,S005,P0175,191,144,156
8/16/2022,S005,P0178,110,93,105
8/16/2022,S005,P0183,146,76,86
8/16/2022,S005,P0187,165,107,105
8/17/2022,S001,P0016,185,97,107
8/17/2022,S001,P0017,208,135,153
8/17/2022,S001,P0031,106,62,74
8/17/2022,S001,P0046,120,57,46
8/17/2022,S001,P0057,202,169,175
8/17/2022,S001,P0061,150,75,84
8/17/2022,S001,P0066,162,75,74
8/17/2022,S001,P0067,112,79,88
8/17/2022,S001,P0068,183,95,110
8/17/2022,S001,P0069,177,137,112
8/17/2022,S001,P0070,182,91,101
8/17/2022,S001,P0079,155,89,106
8/17/2022,S001,P0083,134,61,57
8/17/2022,S001,P0085,99,62,67
8/17/2022,S001,P0094,159,83,99
8/17/2022,S001,P0096,87,30,29
8/17/2022,S001,P0116,135,98,110
8/17/2022,S001,P0125,199,106,105
8/17/2022,S001,P0126,70,42,49
8/17/2022,S001,P0129,202,89,103
8/17/2022,S001,P0133,152,96,94
8/17/2022,S001,P0149,163,110,122
8/17/2022,S001,P0153,154,103,108
8/17/2022,S001,P0159,63,39,37
8/17/2022,S001,P0166,111,46,49
8/17/2022,S001,P0171,139,81,88
8/17/2022,S001,P0175,94,73,75
8/17/2022,S001,P0178,125,43,41
8/17/2022,S001,P0183,100,86,93
8/17/2022,S001,P0187,191,117,125
8/17/2022,S002,P0016,253,139,162
8/17/2022,S002,P0017,90,67,71
8/17/2022,S002,P0031,214,137,154
8/17/2022,S002,P0046,171,99,79
8/17/2022,S002,P0057,163,76,79
8/17/2022,S002,P0061,100,84,96
8/17/2022,S002,P0066,153,68,56
8/17/2022,S002,P0067,208,169,139
8/17/2022,S002,P0068,175,106,96
8/17/2022,S002,P0069,136,76,88
8/17/2022,S002,P0070,81,57,51
8/17/2022,S002,P0079,167,149,162
8/17/2022,S002,P0083,77,45,39
8/17/2022,S002,P0085,74,73,73
8/17/2022,S002,P0094,194,89,100
8/17/2022,S002,P0096,160,91,81
8/17/2022,S002,P0116,186,145,138
8/17/2022,S002,P0125,125,65,75
8/17/2022,S002,P0126,149,68,74
8/17/2022,S002,P0129,145,82,83
8/17/2022,S002,P0133,94,67,78
8/17/2022,S002,P0149,144,105,108
8/17/2022,S002,P0153,64,44,51
8/17/2022,S002,P0159,204,100,109
8/17/2022,S002,P0166,196,168,152
8/17/2022,S002,P0171,125,45,44
8/17/2022,S002,P0175,191,108,120
8/17/2022,S002,P0178,175,83,97
8/17/2022,S002,P0183,53,47,46
8/17/2022,S002,P0187,97,100,89
8/17/2022,S003,P0016,120,82,67
8/17/2022,S003,P0017,91,49,51
8/17/2022,S003,P0031,102,74,87
8/17/2022,S003,P0046,127,94,103
8/17/2022,S003,P0057,168,121,115
8/17/2022,S003,P0061,195,100,114
8/17/2022,S003,P0066,125,94,78
8/17/2022,S003,P0067,116,80,89
8/17/2022,S003,P0068,203,149,171
8/17/2022,S003,P0069,125,96,102
8/17/2022,S003,P0070,223,145,129
8/17/2022,S003,P0079,195,133,155
8/17/2022,S003,P0083,146,97,88
8/17/2022,S003,P0085,57,24,26
8/17/2022,S003,P0094,79,75,72
8/17/2022,S003,P0096,99,29,34
8/17/2022,S003,P0116,153,120,131
8/17/2022,S003,P0125,250,148,163
8/17/2022,S003,P0126,227,111,130
8/17/2022,S003,P0129,143,68,58
8/17/2022,S003,P0133,140,88,97
8/17/2022,S003,P0149,205,134,118
8/17/2022,S003,P0153,170,89,105
8/17/2022,S003,P0159,111,76,89
8/17/2022,S003,P0166,131,86,95
8/17/2022,S003,P0171,212,123,113
8/17/2022,S003,P0175,108,47,41
8/17/2022,S003,P0178,192,118,106
8/17/2022,S003,P0183,163,64,64
8/17/2022,S003,P0187,236,149,161
8/17/2022,S004,P0016,182,108,113
8/17/2022,S004,P0017,105,77,83
8/17/2022,S004,P0031,83,76,60
8/17/2022,S004,P0046,128,120,109
8/17/2022,S004,P0057,138,50,47
8/17/2022,S004,P0061,183,145,159
8/17/2022,S004,P0066,173,118,113
8/17/2022,S004,P0067,119,50,45
8/17/2022,S004,P0068,244,135,151
8/17/2022,S004,P0069,109,105,101
8/17/2022,S004,P0070,139,74,60
8/17/2022,S004,P0079,153,103,89
8/17/2022,S004,P0083,130,77,90
8/17/2022,S004,P0085,189,119,115
8/17/2022,S004,P0094,124,96,112
8/17/2022,S004,P0096,171,106,108
8/17/2022,S004,P0116,183,104,101
8/17/2022,S004,P0125,177,84,89
8/17/2022,S004,P0126,139,49,47
8/17/2022,S004,P0129,146,44,52
8/17/2022,S004,P0133,156,153,153
8/17/2022,S004,P0149,223,142,159
8/17/2022,S004,P0153,159,106,116
8/17/2022,S004,P0159,95,55,53
8/17/2022,S004,P0166,192,163,162
8/17/2022,S004,P0171,114,73,80
8/17/2022,S004,P0175,127,117,105
8/17/2022,S004,P0178,153,54,61
8/17/2022,S004,P0183,110,102,103
8/17/2022,S004,P0187,144,88,73
8/17/2022,S005,P0016,119,22,22
8/17/2022,S005,P0017,194,109,126
8/17/2022,S005,P0031,177,70,81
8/17/2022,S005,P0046,194,104,116
8/17/2022,S005,P0057,185,83,86
8/17/2022,S005,P0061,124,106,108
8/17/2022,S005,P0066,173,114,118
8/17/2022,S005,P0067,113,32,36
8/17/2022,S005,P0068,62,58,51
8/17/2022,S005,P0069,182,86,83
8/17/2022,S005,P0070,135,94,76
8/17/2022,S005,P0079,151,56,67
8/17/2022,S005,P0083,150,111,113
8/17/2022,S005,P0085,75,41,37
8/17/2022,S005,P0094,176,93,92
8/17/2022,S005,P0096,187,108,106
8/17/2022,S005,P0116,112,96,88
8/17/2022,S005,P0125,44,46,38
8/17/2022,S005,P0126,185,139,117
8/17/2022,S005,P0129,95,68,62
8/17/2022,S005,P0133,99,52,50
8/17/2022,S005,P0149,72,45,36
8/17/2022,S005,P0153,100,77,77
8/17/2022,S005,P0159,118,104,91
8/17/2022,S005,P0166,111,45,40
8/17/2022,S005,P0171,231,114,135
8/17/2022,S005,P0175,97,62,50
8/17/2022,S005,P0178,67,53,57
8/17/2022,S005,P0183,167,113,104
8/17/2022,S005,P0187,71,68,56
8/18/2022,S001,P0016,203,129,108
8/18/2022,S001,P0017,191,153,136
8/18/2022,S001,P0031,121,52,50
8/18/2022,S001,P0046,222,117,133
8/18/2022,S001,P0057,139,94,96
8/18/2022,S001,P0061,177,87,101
8/18/2022,S001,P0066,129,42,37
8/18/2022,S001,P0067,120,100,118
8/18/2022,S001,P0068,70,28,23
8/18/2022,S001,P0069,108,100,95
8/18/2022,S001,P0070,191,87,103
8/18/2022,S001,P0079,167,76,79
8/18/2022,S001,P0083,38,27,29
8/18/2022,S001,P0085,190,105,114
8/18/2022,S001,P0094,198,126,135
8/18/2022,S001,P0096,174,99,90
8/18/2022,S001,P0116,89,90,78
8/18/2022,S001,P0125,125,59,65
8/18/2022,S001,P0126,140,75,78
8/18/2022,S001,P0129,184,105,125
8/18/2022,S001,P0133,145,124,135
8/18/2022,S001,P0149,193,133,137
8/18/2022,S001,P0153,62,32,34
8/18/2022,S001,P0159,70,48,48
8/18/2022,S001,P0166,200,138,116
8/18/2022,S001,P0171,73,49,47
8/18/2022,S001,P0175,44,23,23
8/18/2022,S001,P0178,204,107,107
8/18/2022,S001,P0183,123,74,63
8/18/2022,S001,P0187,147,43,48
8/18/2022,S002,P0016,99,87,93
8/18/2022,S002,P0017,109,107,88
8/18/2022,S002,P0031,194,113,110
8/18/2022,S002,P0046,173,102,109
8/18/2022,S002,P0057,132,87,82
8/18/2022,S002,P0061,132,96,99
8/18/2022,S002,P0066,101,97,97
8/18/2022,S002,P0067,148,80,79
8/18/2022,S002,P0068,96,81,66
8/18/2022,S002,P0069,71,65,61
8/18/2022,S002,P0070,157,117,121
8/18/2022,S002,P0079,134,100,114
8/18/2022,S002,P0083,148,82,82
8/18/2022,S002,P0085,145,118,105
8/18/2022,S002,P0094,133,41,42
8/18/2022,S002,P0096,171,64,72
8/18/2022,S002,P0116,205,142,153
8/18/2022,S002,P0125,90,54,63
8/18/2022,S002,P0126,79,46,49
8/18/2022,S002,P0129,133,114,131
8/18/2022,S002,P0133,116,97,114
8/18/2022,S002,P0149,159,147,133
8/18/2022,S002,P0153,20,19,20
8/18/2022,S002,P0159,153,75,86
8/18/2022,S002,P0166,119,105,84
8/18/2022,S002,P0171,45,32,28
8/18/2022,S002,P0175,192,94,97
8/18/2022,S002,P0178,133,111,120
8/18/2022,S002,P0183,141,62,69
8/18/2022,S002,P0187,101,46,36
8/18/2022,S003,P0016,114,103,82
8/18/2022,S003,P0017,181,113,124
8/18/2022,S003,P0031,45,37,38
8/18/2022,S003,P0046,151,136,118
8/18/2022,S003,P0057,130,75,78
8/18/2022,S003,P0061,96,56,57
8/18/2022,S003,P0066,190,94,96
8/18/2022,S003,P0067,133,111,92
8/18/2022,S003,P0068,95,91,74
8/18/2022,S003,P0069,150,99,104
8/18/2022,S003,P0070,93,57,57
8/18/2022,S003,P0079,164,86,88
8/18/2022,S003,P0083,189,113,94
8/18/2022,S003,P0085,146,101,85
8/18/2022,S003,P0094,57,54,52
8/18/2022,S003,P0096,148,67,69
8/18/2022,S003,P0116,175,104,107
8/18/2022,S003,P0125,77,64,64
8/18/2022,S003,P0126,108,64,53
8/18/2022,S003,P0129,158,126,102
8/18/2022,S003,P0133,121,68,69
8/18/2022,S003,P0149,184,94,99
8/18/2022,S003,P0153,126,82,94
8/18/2022,S003,P0159,150,127,146
8/18/2022,S003,P0166,141,61,60
8/18/2022,S003,P0171,141,83,67
8/18/2022,S003,P0175,142,117,129
8/18/2022,S003,P0178,113,66,66
8/18/2022,S003,P0183,161,122,110
8/18/2022,S003,P0187,94,63,62
8/18/2022,S004,P0016,98,74,61
8/18/2022,S004,P0017,222,142,158
8/18/2022,S004,P0031,89,49,40
8/18/2022,S004,P0046,198,119,111
8/18/2022,S004,P0057,132,76,76
8/18/2022,S004,P0061,111,63,65
8/18/2022,S004,P0066,181,82,87
8/18/2022,S004,P0067,131,72,77
8/18/2022,S004,P0068,156,92,104
8/18/2022,S004,P0069,241,171,151
8/18/2022,S004,P0070,173,70,79
8/18/2022,S004,P0079,119,63,65
8/18/2022,S004,P0083,54,58,47
8/18/2022,S004,P0085,60,58,60
8/18/2022,S004,P0094,157,93,103
8/18/2022,S004,P0096,143,78,79
8/18/2022,S004,P0116,116,78,81
8/18/2022,S004,P0125,114,121,105
8/18/2022,S004,P0126,204,121,110
8/18/2022,S004,P0129,156,105,110
8/18/2022,S004,P0133,111,72,66
8/18/2022,S004,P0149,84,56,45
8/18/2022,S004,P0153,141,79,63
8/18/2022,S004,P0159,137,55,65
8/18/2022,S004,P0166,176,94,98
8/18/2022,S004,P0171,106,83,79
8/18/2022,S004,P0175,129,58,54
8/18/2022,S004,P0178,203,114,134
8/18/2022,S004,P0183,112,70,65
8/18/2022,S004,P0187,172,96,104
8/18/2022,S005,P0016,70,56,56
8/18/2022,S005,P0017,115,61,51
8/18/2022,S005,P0031,119,87,98
8/18/2022,S005,P0046,107,64,76
8/18/2022,S005,P0057,146,80,86
8/18/2022,S005,P0061,164,132,130
8/18/2022,S005,P0066,182,112,91
8/18/2022,S005,P0067,137,84,94
8/18/2022,S005,P0068,91,75,61
8/18/2022,S005,P0069,145,87,101
8/18/2022,S005,P0070,141,111,104
8/18/2022,S005,P0079,74,41,43
8/18/2022,S005,P0083,117,106,91
8/18/2022,S005,P0085,173,146,130
8/18/2022,S005,P0094,160,95,88
8/18/2022,S005,P0096,177,104,108
8/18/2022,S005,P0116,191,195,183
8/18/2022,S005,P0125,172,114,95
8/18/2022,S005,P0126,184,93,109
8/18/2022,S005,P0129,158,74,87
8/18/2022,S005,P0133,83,77,65
8/18/2022,S005,P0149,207,137,127
8/18/2022,S005,P0153,129,127,123
8/18/2022,S005,P0159,95,94,88
8/18/2022,S005,P0166,115,95,104
8/18/2022,S005,P0171,227,133,148
8/18/2022,S005,P0175,153,82,84
8/18/2022,S005,P0178,123,93,76
8/18/2022,S005,P0183,164,81,91
8/18/2022,S005,P0187,110,80,68
8/19/2022,S001,P0016,144,83,93
8/19/2022,S001,P0017,118,80,85
8/19/2022,S001,P0031,162,91,93
8/19/2022,S001,P0046,97,81,65
8/19/2022,S001,P0057,264,190,167
8/19/2022,S001,P0061,141,100,116
8/19/2022,S001,P0066,108,88,96
8/19/2022,S001,P0067,157,81,71
8/19/2022,S001,P0068,128,52,59
8/19/2022,S001,P0069,246,155,166
8/19/2022,S001,P0070,191,107,98
8/19/2022,S001,P0079,198,109,110
8/19/2022,S001,P0083,181,102,100
8/19/2022,S001,P0085,112,107,105
8/19/2022,S001,P0094,80,72,72
8/19/2022,S001,P0096,123,89,83
8/19/2022,S001,P0116,122,86,71
8/19/2022,S001,P0125,260,193,204
8/19/2022,S001,P0126,157,145,124
8/19/2022,S001,P0129,115,65,58
8/19/2022,S001,P0133,141,126,126
8/19/2022,S001,P0149,185,102,109
8/19/2022,S001,P0153,143,128,140
8/19/2022,S001,P0159,229,119,137
8/19/2022,S001,P0166,109,49,56
8/19/2022,S001,P0171,156,100,93
8/19/2022,S001,P0175,67,34,32
8/19/2022,S001,P0178,109,51,45
8/19/2022,S001,P0183,236,146,143
8/19/2022,S001,P0187,216,135,129
8/19/2022,S002,P0016,188,104,93
8/19/2022,S002,P0017,156,65,62
8/19/2022,S002,P0031,190,155,167
8/19/2022,S002,P0046,144,62,73
8/19/2022,S002,P0057,122,72,60
8/19/2022,S002,P0061,99,48,43
8/19/2022,S002,P0066,196,101,108
8/19/2022,S002,P0067,125,97,114
8/19/2022,S002,P0068,64,78,63
8/19/2022,S002,P0069,137,112,100
8/19/2022,S002,P0070,151,73,80
8/19/2022,S002,P0079,108,76,80
8/19/2022,S002,P0083,116,98,116
8/19/2022,S002,P0085,222,120,135
8/19/2022,S002,P0094,85,71,63
8/19/2022,S002,P0096,196,108,109
8/19/2022,S002,P0116,176,124,145
8/19/2022,S002,P0125,143,47,53
8/19/2022,S002,P0126,203,121,116
8/19/2022,S002,P0129,116,49,40
8/19/2022,S002,P0133,139,72,62
